id,group,message,historical_reply,reply_id,created_at,intent,escalate,label_reason,annotator
349379,1db816d5e284c77c6bbb214b18ed3bb06518b9022e89d1868cdbb7249f26d09b,[USER] Your guys mark item delivered in morning and then deliver it to us in the late evening. I expect better from you 😐 [URL],"[USER] Thank you for bringing this to our notice. (2/2) ^ST [USER] Sorry for that. We did not expect that to happen. I'll forward this as a feedback internally. (1/2) ^ST [USER] Also, please don't provide your order details, as we consider it to be personal info. Our Twitter page is public. ^ST","349381,349382,349380",Sun Oct 08 06:37:27 +0000 2017,,,,
1272924,1db816d5e284c77c6bbb214b18ed3bb06518b9022e89d1868cdbb7249f26d09b,[USER] I am receiving msgs that due to aditional address req. Packge could not be delivered.Though I am receiving other packages daily.,[USER] here: [URL] we'll get back to you soon. 2/2^AP [USER] I understand you're concerned regarding your order. We'd like to look into it. Kindly report it to our support team 1/2^AP,"1272922,1272925",Mon Oct 16 07:01:00 +0000 2017,,,,
651516,6e6462ebdfb97e8378dd8da4b8ac9646a492c0b910b59c399c0ad47390422719,"[USER] my order is pending since one month for delivery no response from your side. Very irresponsible of u
Order id- [ORDER_ID]","[USER] That's strange. Let us investigate this further. Please drop your details here: [URL] (1/2) ^VM [USER] and we'll reach out to you. Please don’t provide your order details, we consider them as personal information. (2/2) ^VM","651517,651515",Mon Oct 30 08:02:43 +0000 2017,,,,
635712,34c2c4a258a2c1ea23725caeb1ddd39756ea005badbc5d17ceb1f6d86a4bd9b8,This [USER] customer service rep through chat has been the worst that I have ever dealt with from them.,"[USER] I'm sorry to hear this. Without posting personal or account information, can you tell us more? Are you currently having trouble with an order? ^LI",635711,Wed Nov 22 16:58:31 +0000 2017,,,,
559864,5679fac037a86bb662075354457e4c5a80572d1e54e1f771572e4fb643c9df08,[USER] prime has let me down twice this week. 🤷🏻‍♂️🤷🏻‍♂️,"[USER] Hey Dan, sorry to hear about your experience with us this week. We would like to help! Without providing account details, could you tell us what happened? ^TE",559863,Sat Dec 02 21:58:38 +0000 2017,,,,
1501858,3d2b43ef15bbda724ff1d576f4dd9539c97b2c65e672558ac507b45caf3ba59f,[USER] Getting rather fed up of coming home to this when my designated safe place is clearly listed on my account. #fedup [URL],[USER] Hey Tara - sorry to see this. Pls contact us so we can escalate :  [URL]  ^TD,1501857,Fri Nov 03 15:34:01 +0000 2017,,,,
2830678,e5d1e6b71dbc2e4e17d5aad9afe0d840e719b9c0b409a52ad45da844ce3aa57d,"- Comment devenir riche ?
- Vends ton livre 999€ sur [USER] [URL]","[USER] Merci de nous l'avoir signalé, nous ne manquerons pas de remonter l'information. ^MA",2830677,Mon Nov 27 12:52:38 +0000 2017,,,,
2968310,5c4ae2be2b2b9c604acfdbe147fc00f2b72b9012557dac2829a09b481c72ac9b,[USER] how do I update my cell number on the Alexa App? Also how do I allow it to sync with my contacts. Echo messaging isn't totally straight forward on the app,[USER] Hello! We'd love to help out! You find instructions on settings for Alexa Calling and Messaging here: [URL] Let us know if you have any questions! ^AJ,2968309,Wed Nov 29 23:13:40 +0000 2017,,,,
1357837,fa5134c363a16cdf9448950b65b1c33f1ef3a315437c2ae779a50ad78b53d15f,"[USER] tracking ID [NUMBER] says cudnt deliver coz I  couldn't be contacted. Got no call. And location is office , delivered before",[USER] Sorry for the hassle. Please report this to our support team here: [URL] and we'll check this. 1/2^HN [USER] Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,"1357838,1357836",Mon Oct 16 14:13:00 +0000 2017,,,,
2320232,d85e7b96d674bd4fda0e07dc9822dc7d247fda01d22cf040d29c34090848a863,[USER] I bought something Saturday. Today it is the deal of the day. Customer service says I have to return the item and buy it again. This seems like a waste for Amazon. Can’t you just refund the difference? This keeps Amazon from paying return and reshipping costs.,[USER] Hi Dustin. I'm afraid that the information provided when you contacted us would be the most accurate info available. ^DC,2320230,Mon Nov 13 13:38:14 +0000 2017,,,,
1391857,45663e6b84f33071cd905050a4b1409a0ada6f932e325f765e6ca03e922b75c4,"Och [USER]... Vorher gucken, ob man nicht schon einen bestellt hat, ist doch nicht so schwer. [URL]","[USER] Guckt mal hier: [URL] Aber Amazon Echos kann man gar nicht genug von haben, oder? 😉 ^TG",1391855,Sat Oct 28 12:25:26 +0000 2017,,,,
1665323,45663e6b84f33071cd905050a4b1409a0ada6f932e325f765e6ca03e922b75c4,"[USER] Unter ""Meine Bestellungen"" sind die neuen Buttons etwas zu klein/der Text zu groß.

Chrome, macOS. [URL]",[USER] Das geben wir gerne mal weiter. :) Danke für den Hinweis. ^SK,1665322,Mon Nov 06 10:36:03 +0000 2017,,,,
1353607,c5097d9e5c7d7dfffdb4d2bebc1fc1d7a68367a8c7de747eff7ff246a14c36c0,I pay for [USER] prime and expect 2-day shipping. How come it's more rare than not that what I order actually arrives in 2 days?,"[USER] I'm sorry for the wait. Two-Day refers to the time taken to arrive, in business days, after your order has been shipped. ^MB",1353605,Fri Oct 27 18:28:44 +0000 2017,,,,
2805897,06e721b054e82984e6fe896e1906bc0056e5d21c573e183c80ca8ce18266cc63,[USER] why do I pay for a prime membership when my last three purchases haven't made it here in two days???,[USER] I'm sorry for the poor delivery experience.  Are you experiencing this with a certain carrier? You can check here: [URL] ^AY,2805896,Wed Nov 22 02:52:28 +0000 2017,,,,
935845,887422ff6a2555e1205027e6608da12810588408f3a9dcbea6a8d29d5293c719,[USER] I have not yet received my refund of Rs.499 for PRIME Cancellation. Reply ASAP,[USER] Sorry about the delay in your refund. May I know if you've reported this to our support team here: [URL],935844,Sat Oct 21 17:30:34 +0000 2017,,,,
987217,887422ff6a2555e1205027e6608da12810588408f3a9dcbea6a8d29d5293c719,[USER] #AmazonPrime Cancellation refund not yet received ?? The refund for the un-delivered item received but not the prime 499 /-,"[USER] I understand your concern, please contact us here: [URL] so that we can assist you accordingly. ^BV",987216,Sat Oct 14 08:08:43 +0000 2017,,,,
2664429,887422ff6a2555e1205027e6608da12810588408f3a9dcbea6a8d29d5293c719,"[USER] [USER] [USER] I received a spam call now from [NUMBER] about some prize.When cross-questioned him, he started abusing?",[USER] Sorry for the experience. Securing our customer's info is the highest priority. For more info: [URL] ^KA,2664430,Tue Oct 31 07:54:41 +0000 2017,,,,
2944426,d16251d7d27c4a341e9774c23c49b1c7ee9b9b88587c461285edfac5a5a194f1,"[USER] all these bad reviews wow.

Just don't fuck up my mum's order thanks it's a plant #anxiety 😯",[USER] Hello Shanz! What delivery date is listed on your order confirmation e-mail? ^AN,2944425,Wed Nov 29 14:35:11 +0000 2017,,,,
1402148,0dcf432edbd7c57f36e077412d70b45eaa9781e530f5fa36e482b536327ad6fa,"[USER] en serio, por qué seguís dejando que [USER] os fastidie la imagen con sus entregas fallidas fantasmas?? 😔","[USER] Hola Sergio, lamentamos cualquier inconveniente. ¿Tienes algún pedido pendiente con nosotros? ^MB",1402146,Sat Oct 28 17:38:36 +0000 2017,,,,
2450568,e6bdcd7f3ef76b11d64bdd932228262a69726c2dc69cf94804d9da0ceee84e25,Want refund for fake product ordrd by mistake. Placed refund req but denied. Y shud I bear pain for fake product  :( [USER]  [USER] [URL],[USER] I'm sorry to know about the situation. Kindly connect with us here: [URL] we'd like to help. ^SG,2450567,Sun Oct 29 16:33:51 +0000 2017,,,,
1378496,573a0044e9315d4d598019f8bde1ceb93eed42f6c078f2cf9769e9c7a53fd9b6,So...[USER] did our delivery driver just take our food home with him?! [URL],[USER] I'm sorry your order hasn't arrived. We'd like to take a closer look. Please reach us here: [URL] ^LR,1378495,Sat Oct 28 03:30:31 +0000 2017,,,,
2499138,fb9f313cab5593c9f8d71be4f6e9fbec01a022ab715081f35bd6d72cab37ccd5,"tfw [USER] Prime ""free two-day shipping"" on a Wednesday will get it here by next Monday. 🤔🤔🤔",[USER] The shipping option you select during check out determines your orders transit time in business days after fulfillment. More information about shipping times is available here: [URL] Are you currently having issues with an outstanding order? ^SK,2499137,Wed Nov 15 18:54:46 +0000 2017,,,,
1672020,9a726baaa91c5f0e8ceefd4e4b464c4b98bda804d22ef7f0bce5aef6239f6857,[USER] Firestick stopped working cant find where to get help,[USER] Hi Sarah- What seems to be the issue? Is it turning on? Is there an error message or? ^NV,1672018,Mon Nov 06 13:34:34 +0000 2017,,,,
1922897,9fc62e409cd5e22672fba31f03ca4f3316ab3ab311abf1d21c55cf31c0f7dc5d,"I love [USER], but the Kindle Fire Kids Edition and [USER] support of it is atrocious. [USER] should be embarrassed.",[USER] I'm sorry for the sub-par support! We'd like to help if we can! What's going on with your Kindle Fire Kids Edition? ^TR,1922896,Wed Oct 18 14:39:41 +0000 2017,,,,
318601,2abaa305e1f648bb8b96b637db3ff82da38b80bd72433b61d07e5a958cc9fd2d,"[USER] am trying to get assistance on a package 1 month overdue, site won’t load resolution options - help?",[USER] Sorry you're still waiting Nadia- Which site did you place the order on? Was it sold by Amazon or by a Seller? ^NV,318600,Sat Oct 07 09:26:06 +0000 2017,,,,
349897,2abaa305e1f648bb8b96b637db3ff82da38b80bd72433b61d07e5a958cc9fd2d,"Thanks [USER] for the assistance and speedy resolution with my order, didn’t have to jump through hoops 👌🏽","[USER] You're welcome, thanks for the feedback! ^JJ",349896,Sun Oct 08 09:17:16 +0000 2017,,,,
80740,7a37b8bc3ce522adc3e919a3df7cbdd66ab8a6d0a443d9169325f994a05737b6,"[USER] On applaudis Amazon et son option Prime, pour perdre les colis y a pas mieux apparemment.... Ou comment payer un abonnement pour rien xD [URL]","[USER] Bonjour, j'en suis sincèrement navré. Le mieux dans serait de contacter notre SAV afin que le colis puisse être localisé. Veuillez le faire via le lien suivant :  [URL]
^ARC",80739,Thu Nov 30 12:56:02 +0000 2017,,,,
930442,2bf03ea7553147e32412a21a29ccea057259f46fd037bbb68ab2c2c4271a65d5,[USER]　iosのアマゾンアプリが横表示出来なくなりました。仕様変更ですか？,[USER] アプリのバージョンは、「9.20.0」でしょうか？　その場合、ご指摘の挙動は確認しており、それが仕様変更によるものか現在調査中となっております。確認までにはお時間を要する可能性がございますが、わかり次第改めてご連絡をさせていただきます。　SM,930440,Sat Oct 21 11:27:10 +0000 2017,,,,
755719,73e663ab72551bfe3c856a1b910ff4c3faecf3055b442c0df12b70d13e267c31,[USER] yyyyyyyy [URL],[USER] I'm sorry to see a delay has occurred! Please let us know if you haven't received your parcel by the new given time? ^KJ,755718,Wed Oct 11 18:24:26 +0000 2017,,,,
2969454,260d5b37d3d9ee2c5c02d23ceed82400263b7ad637525f22b3e7aaa6a291e98b,"Eu amo a [USER] comprei meu livro domingo, ele já ta em Caxias, amanhã ou sexta tá aqui meu HP maravilhoso de capa dura ❤",[USER] Que lindoooooooo Alessandra! Nós também te amamos e o HP! Um clássico que emociona crianças e adultos! Você esta ansiosa? 😍🎓🔥 ^JJ,2969453,Wed Nov 29 23:59:34 +0000 2017,,,,
134828,fa2a0e8047716b3601da952343f9e4f49e3496aec5bc2da23de8618895e3151f,"Excuse me [USER], is there a reason you're so horrifyingly bad at actually helping. I've talk to 3 people, have had 0 help and it should be a simple fix! I should have just went to target.","[USER] Without providing us any personal information, would you be able to elaborate a bit further?^SM",134827,Fri Nov 24 08:44:19 +0000 2017,,,,
1680142,bd6c619ca9d6fc5a04d1d528357b99cae62b832353ecb9e2931d810b0d8eecac,[USER] Have spent the better part of the morning trying to exchange a pair of shoes from a size 10 to a 9.  Why is this so hard?,[USER] Exchanges can be done if it is the same color/style shoe and sold by Amazon. Read more here: [URL] ^MJ,1680139,Mon Nov 06 15:46:40 +0000 2017,,,,
1599741,32f2942f3016e5b1ba9f2b2ffce09236a1dd4d9fb61150c8c763cb3b30f6ed26,Hey [USER] r u guys down?,"[USER] Are you having trouble reaching our website? Without sharing account or order details, can you tell us what's going on? ^DW",1599739,Sun Nov 05 04:09:23 +0000 2017,,,,
200202,6bef2e8bc874af4068889c00ff8d21d9dd2649bce63eefa8f638b3cc4463adb4,Apparently it takes many days to send out a #StarWarsBattlefrontIIBETA code... GG [USER] [USER] missed out on the first day thanks :/,[USER] I'm sorry you haven't received the code. Can you please let us know when you placed your order? ^AC,200201,Wed Oct 04 22:51:01 +0000 2017,,,,
236581,6bef2e8bc874af4068889c00ff8d21d9dd2649bce63eefa8f638b3cc4463adb4,"""Please be rest assured you will receive your beta code today without any issues"" [USER] sent an invalid code ffs #StarWarsBattlefrontII","[USER] Oh no! We're here to help! If the code is not working, please visit [URL] more info. Keep us posted!^AL",236580,Thu Oct 05 13:50:12 +0000 2017,,,,
2419885,4d4fd1716d8a73a21b86eadb68da5fe578ad77915bdd24772b4bb710a010757e,[USER] parcel apparently delivered but I have not received it. Can’t find anywhere to get help. No wonder [USER] is the richest man on earth #CustomerService #disappointed,[USER] I'm sorry you haven't received your parcel yet! Here is a Help page with some advice on what to do if this situation occurs: [URL] ^GM,2419884,Sat Nov 25 21:58:24 +0000 2017,,,,
973650,172bc14a546907f25cd31e91ae2073c4260feed4b7e6395d006e05cfb80a45cf,"*sigh* Were this pretty much ANYTHING else [USER] I would not be so upset, IT SHIPPED DAMMIT!! IT SHIPPED!!! AND IT GOT LOST!! 😭😭 [URL]","[USER] Hi, sorry to see there's been a delay! Have you received an email with further info & a revised delivery date? ^TS",973648,Sun Oct 22 09:04:18 +0000 2017,,,,
1843554,a0f17e5378be416bbda51899e04b35e9de61c3fa3746b3392686821fa33056e3,[USER] not getting my prime membership benefits. 2 day shipping arrival taking longer than it should.,"[USER] Hello, I am sorry to hear this. Are you expecting a parcel that has been delayed? We certainly would like to help if possible. ^CR",1843553,Sun Nov 26 07:48:35 +0000 2017,,,,
843521,204c5421396c56378a1d402eab84100b1770754d0aad38753a765d0c5916630c,[USER] received the prize but the amazon gV is  not working... I can't add it to my account [URL],[USER] I am sorry to hear this. Can I ask for you to reach out to us using the link below so we can investigate this for you: [URL],843519,Sat Nov 25 10:19:39 +0000 2017,,,,
2291509,33868f605bb4bfb90b84d61f39af24b4364f45d808e8742c3b14459de3488c8a,[USER] I have buy Nokia 6 from Amazon India. The phone's display has purple colour on right side of the display. I want to replace my phone but Amazon can't. What can I do ? Help ASAP.,[USER] That's unusual. You can create a return here:[URL] For further assistance you can get in touch with our support team here:[URL] ^MN,2291508,Thu Nov 09 16:11:40 +0000 2017,,,,
795213,c2c800f2465c58c484ca7b32e207b030a88f47befca82efb4a0cbf2097f34efa,[USER] that'll be the last time I use prime now. Just spent £150 on an empty fitbit box,[USER] Oh no! Please contact us via the Prime Now app so we can look into this with you! ^TR,795211,Thu Oct 12 14:13:48 +0000 2017,,,,
2230276,4e9013d37b58a1cc6a0373da5a38bd63fabec4f6c4f0da9fe2ffa86132db2e17,"Por culpa de [USER], siento que estoy tirando el dinero con [USER] Premium 😤
[URL]","[USER] Hola Silvia. ¿Actualmente tienes algún pedido pendiente de entrega por [USER]?
^DB",2230274,Fri Nov 10 14:59:57 +0000 2017,,,,
727836,c41622fe1359ff8974f6b5e621c0f2ff75166f72cb35a4bf3f2c9896a45dfc76,[USER] [USER] [USER] [USER] i am really struggling to get replacement of my defective product from amazon,[USER] Have you responded to our email correspondence as requested earlier? ^HK,727834,Wed Oct 11 07:16:58 +0000 2017,,,,
1221860,834e7f4f29f74aa357165cd6fa3fb0058c0287fe54dc375321f8db69c67c164a,"Amazon, where's my Broody book?!?!? 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭",[USER] I'm sorry! Have we missed a delivery date for you? ^AH,1221858,Wed Oct 25 15:29:47 +0000 2017,,,,
2965311,834e7f4f29f74aa357165cd6fa3fb0058c0287fe54dc375321f8db69c67c164a,[USER] cuando estará disponible la segunda y tercera temporada de Avatar The Last Airbender en Prime Video? 😭,"[USER] ¡Hola Melissa! Te comentamos que todas las novedades respecto a nuestro catálogo las podrás conocer a través de nuestra aplicación Prime Video, nuestro sitio web y nuestras redes sociales oficiales. También estamos ansiosos y esperamos sea muy pronto😎✨👌. ^MZ",2965310,Wed Nov 29 22:16:38 +0000 2017,,,,
753519,470eab060e703f53a0091fcfe5a01293e9ea9eb75d69cc04d9fea85c2b37bda9,"To [USER], Fresh order arrv'd with dry ice floating around that look like ice packs. Burned me. Lucky my kids weren't unpacking today.",[USER] Oh no! I'd like a member of my team to look into this with you. Please give more details here: [URL] ^VB,753517,Wed Oct 11 14:09:31 +0000 2017,,,,
798817,65f376ecdcc70c36744da9018152b7fc905e84a5e651bc8e7360c09bfe0565a6,[USER] bit over kill isn’t it? Very deep box for a very hing package. Thought the box was empty! [URL],"[USER] Oh my! I'm sorry about the poor packaging, Sean! You can help us improve by leaving your comments here: [URL] ^LB",798816,Thu Oct 12 15:13:51 +0000 2017,,,,
1173886,8eac1082b263549b7c5ad1b05dfbc8c55da1efab9ee578c6492af73ce7212f90,"[USER] The item I'm trying to ship to Amazon Locker says that locker is full, despite being able to ship other items to that locker. 😓","[USER] I'm sorry for any trouble, Michael. We have some information about why that might be happening here: [URL]
^BL",1173884,Tue Oct 24 20:15:16 +0000 2017,,,,
1161588,2bacf46f65fa20bf47808d554c4a2f022b212639d42414a232f31e93d84ca657,"Really [USER]?  This is how you ship items? I have no idea how it stayed in the ""packaging"" as it's not secured at all [URL]",[USER] We want to  escalate this feedback so we can look into it. Please go here and provide details: [URL] ^MJ,1161586,Sun Oct 15 19:04:53 +0000 2017,,,,
913348,d1edd8edb92e13bb8d14c2e6cd2e78ceb72693dcbd3f87286fd29df7ea65275f,Bad experience with [USER] delivery delay almost 8 days from the order placed. Even prime customer [USER] [USER] worst exp.. [URL],"[USER] I'm sorry about the delay. Kindly contact our team here: [URL] and we'll help you. (1/2) ^GK [USER] Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK","913349,913347",Sat Oct 21 07:42:31 +0000 2017,,,,
2830651,48d656a33289f583796ce6640ac909ee8fb2a1c708b6976a8eb22e756aa026c4,[USER] I bought a product on [USER].in. but am not able to verify if it is a genuine product. It usually comes with a scratch code for authentication which is absent in this one.,"[USER] All the products sold on Amazon are 100% genuine. However, if you have any issues with the product, feel free to reach our support team here: [URL] and we'll be glad to assist. ^HS",2830647,Mon Nov 27 13:02:47 +0000 2017,,,,
1313887,d04b97cc12867587ffa8531a8ac424f247c43ab44215d64a9872bb499530b111,[USER] Prime messed up my Diwali order. Did not deliver on time and inspite of my request to cust care it is now marked as cancelled.,[USER] I'm sorry for the inconvenience with your order. Please provide your details here: [URL] & we'll assist you.^SF,1313886,Fri Oct 27 07:01:12 +0000 2017,,,,
367919,7bedbe5cf8a83b666f1431e90c8d079dd15132176041de5ccbb9f689b7ffa74e,Hi [USER] why I don’t have access to Kindle Unlimited?,[USER] Hi Apolo! Kindle Unlimited is a subscription of its own. Are you already subscribed? ^HC,367917,Sun Oct 08 21:14:27 +0000 2017,,,,
2618128,8478148d213b7b173f7f749def3273dda6f6b2cd2ad634f068a39d87ef7aa325,"[USER] Thanks for not delivering out dog food this week, and not dropping us an email. This is the second month in a row [USER] has not delivered on a reoccurring order. SEND EMAILS!!!","[USER] I'm sorry for the troubles with your delivery, Sloan! We don't want you to have this type of experience. Has a reason been provided as to why the dog food hasn't been delivered? Please check spam/junk folders as well. ^AB",2618127,Fri Nov 17 14:58:46 +0000 2017,,,,
421232,833823cd78a16024036d10624f1a9d164dd47491ed43586cc0f953340784c6ae,[USER] can u please help me coz ur bot is broken af [URL],[USER] Hi - have you waited the requested 24 hrs for the issues with Twitch to be resolved ? ^TD,421230,Tue Oct 10 07:56:09 +0000 2017,,,,
940469,03afc2173a9f3b0ef96a0912e2f4ef314a1aa9d2f66d20209aea4edb4c7c2d60,Buscando un cristal templado para el S7 en [USER] me he dado cuenta de que hay muuuuuchas reviews falsas. Avisados quedáis,"[USER] Gracias por notificarnos, Jesús. ^VL",940468,Sat Oct 21 15:36:57 +0000 2017,,,,
2279037,ab0cbe16eb4fb8fdfbc3828ae69327ef98b7a619bd91e4ef8bfbb786a346659e,[USER] [USER] why are your delivery drivers unable to follow simple instructions meaning your prime next day delivery service is actually a 2 or 3 day later service? Last 7 deliveries with prime have gone the same way #WhereAreMyItems?,"[USER] I'm really sorry to hear about the recent issues with your parcels! At your convenience, please reach us directly via phone or chat so we can look into this issue with you: [URL] ^BV",2279035,Sat Nov 11 19:08:44 +0000 2017,,,,
551968,059297c8d7dae1b35222f2f107615aa5cdf861d60bb4a19849fc87a001935813,"Salut [USER] , comment on fait pour vous contacter quand on attend un retour de réparation depuis 2 mois ? Zéro moyen de vous demander ce qu'il se passe avec ma commande depuis la page dédiée. [URL]","[USER] Bonsoir Méa, navrée d'apprendre cela. Vous pouvez joindre notre SAV via le lien suivant : [URL] ^MA",551967,Sat Dec 02 19:18:35 +0000 2017,,,,
2277508,e622e4fa99841c6a606932838666c49ec79d86a49fe1a59c1ad5dab1b2743f51,[USER] not impressed with your driver opening my front door to put parcel inside my house,"[USER] We'd like to look into this further with you. When you have a moment, please contact us by phone or chat here: [URL] ^AC",2277507,Sat Nov 11 17:58:26 +0000 2017,,,,
1137455,f4bd95539797333bf22ece0ae05f717110972c8896a3d007bd82fa0f743ace42,[USER] my order [ORDER_ID] is ready for shipment for several days now ...,[USER] Please contact our customer service via [URL] Due to data security delete your order number from this tweet. ^DW,1137454,Wed Oct 25 08:13:31 +0000 2017,,,,
2113693,f4bd95539797333bf22ece0ae05f717110972c8896a3d007bd82fa0f743ace42,[USER] why can`t i find all the AmazonBasics products on Amazon.de ?,[USER] Please try this link: [URL] ^MS,2113691,Wed Nov 08 15:15:22 +0000 2017,,,,
371432,a3ffb553872557b3ecf3559117570b797b4ad4ba4ff4eb9110c54557a93c50fe,[USER] oigan! Necesito ayuda..: encargué algo y ya lleva más de 1 semana de retraso... quiero cancelar y mi dinero de vuelta... como?,"[USER] Lamento el contratiempo, Jorge. ¿El pedido fue enviado por Amazon o un vendedor en nuestra página? ^JQ",371429,Sun Oct 08 22:53:45 +0000 2017,,,,
2915896,99f26ca8391c1f55073a8a6b66adab98d0343a24a241a026c640b20e705ba513,finals coming up & my laptop charger breaks so i order another one from [USER] and it comes broken yay 😊😊😊😊😊😊 [USER],[USER] Oh no! Was the item sold by Amazon or a third party seller? ^BA,2915895,Tue Nov 28 23:12:24 +0000 2017,,,,
2342016,732c7c46aa8c820558152b06074529dd17daa2fce1dea875b2af1d065d45552b,[USER] Help me if you can...placed an order on 8 Nov 17 and till now it has not dispatched. Learn from your competitor like Paytm.,[USER] I understand your concern. We ship products to be delivered by the delivery estimates. Could you please confirm if we have missed the estimated date. ^MP,2342014,Mon Nov 13 14:36:54 +0000 2017,,,,
1489417,22c953c0256d1eec1557a5a353e5242177914b1ace65fde2631cc01009defa45,[USER] When will E02 of Young Sheldon be available on Prime Video.Its Nov 3 already!,[USER] the latest movies and TV shows we have available. (2/2)^AU [USER] We will continue to add new content. Keep checking [URL] where we highlight (1/2)^AU,"1489416,1489418",Fri Nov 03 08:48:51 +0000 2017,,,,
561717,cbf2cf924e3ec5d0bcaea52cb1df24fb3253f6ee5c473a84700dfb93a9009e31,"I am fed up w/[USER] Logistics. The delivery employee in this area is horrible! He doesn’t even deliver to the front door. I have talked to the delivery guy, and I have called to complain, no results! I need the number to the management of Amazon Logistics or lose a customer.",[USER] I'm sorry there have been delivery issues. I'd like to get this reviewed by our Logistics team. Please provide more related details here: [URL] ^MG,561716,Sat Dec 02 22:48:46 +0000 2017,,,,
663846,8e477640ebc6e226836e3b6a89125a7250088647dbdbb3d8075ce383724ba68b,AmazonからSMSで請求があった。新手の詐欺みたいなので気をつけて… [URL],[USER] ご承知のとおり、残念ながら悪質な詐欺が増加しているようですので今後もお気を付けください。[URL] を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→[URL] SK,663844,Thu Nov 23 01:57:27 +0000 2017,,,,
1200296,70032bc45001cffa14b0afa68a105e1ab2e0be508f39a27997002d18904264cb,"[USER] a big failure...
#worst e-commerce website",[USER] It appears you've had an unpleasant experience with us. Could you please let us know what went wrong? ^AP,1200295,Wed Oct 25 05:19:45 +0000 2017,,,,
721745,d3b7eaee19c40ce1e80df5d695d545f797ea09c6b0e5c8be7a166c96e524c49b,[USER] three chat sessions and a phone call and my order and refund are still messed up. help plz,"[USER] That's not the experience we'd like you to have. Without posting personal info, can you please tell us what's going on? ^JM",721744,Wed Oct 11 01:50:22 +0000 2017,,,,
2856573,d8f6d7ead5bf9f1e951cf79b2209d68d866c8bd2f244a6136c753d44591663c3,"Ay [USER] , could you not play fuckin' hot potato with my ram sticks please? And can you not give me a date, and then not deliver on that date? This is the second time. I kinda need it to progress with my sht. [URL]",[USER] I'm so sorry for the difficulty! What was the date given in your order confirmation e-mail? ^MH,2856571,Mon Nov 27 21:34:03 +0000 2017,,,,
1903410,08e5ab832a8f63556873d874c291d51d28c737ad79111c8491bb061e8b975076,FANTASIA es llegar a casa de trabajar y ver que [USER] Me ha entregado ya mi colección de John Waters cuando hice el pedido ayer [URL],[USER] ¡Que sueño esa colección de John Waters! ❤😱✨ ^DA [URL],1903408,Wed Oct 18 13:35:01 +0000 2017,,,,
238783,05194f5599bccd42c2bc53264986f42e703c4dd8ed1ffde2234f1c500ad0bcd1,"[USER] so it appears I am supposed to use Amazon.fr because I live in Belgium? How can I change the language, like on Amazon.de, pls?","[USER] Hello,it is not possible to change the language on the French website, but we offer help in English [URL]",238782,Tue Oct 03 14:06:17 +0000 2017,,,,
836824,89dcc9615ca4a8334dc35565e2689a50b01a8c0886fde9d3f395b4b5aed3d5fb,[USER] il y a maintenant 7 jours que je devais recevoir mon colis et aucunes nouvelles même pas de détails du suivi ... déçue [URL],"[USER] Bonjour, désolée pour ce retard, s'agit-il d'un article vendu par Amazon ou un vendeur tiers?^ASZ",836822,Fri Oct 13 09:39:18 +0000 2017,,,,
2669301,0c54f60eab194723a63332ec411e8933ace657494255cf33a78da08441aca178,[USER] what’s the complaints procedure? So disappointed in the service and now my order won’t arrive in time 😩😩,[USER] Hi Claire. Can you contact us via the below link please: [URL] we can look into this further with you. ^NV,2669300,Sun Nov 19 10:38:17 +0000 2017,,,,
377044,506f2f9454905ed333f45825bc99385f7cd491cc5b0f83baee50d6f7175c00ad,[USER] Multiple Prime shipments have missed their “guaranteed” delivery date this week. What gives?,[USER] I'm sorry for the trouble! Can you confirm if there seems to be a common carrier: [URL] ^ST,377042,Mon Oct 09 02:44:33 +0000 2017,,,,
1398361,0b7bff5135616dfbc76fdbb7cec252758f080cf332008b6f74b9f174f26aa9dd,[USER] Are you having trouble in UK? [USER] [URL],"[USER] After you enter the characters shown, are you still not able to access the site? Are you getting another error message? ^FJ",1398359,Mon Oct 16 16:07:42 +0000 2017,,,,
1585025,38e83963a6cc3ceb124f15783e1aa79c6e474185d477d35df558e9cb50667013,Hey [USER] who do I complain to about your delivery services? Scheduled pick up on 13 oct and it still hasn’t been picked up!,[USER] Sorry for the trouble you've had. Have you escalated this to our support team here: [URL] for assistance?^MM,1585024,Tue Oct 17 07:19:09 +0000 2017,,,,
1986364,fd6811a7e3dad4df11102c28379c3871582e4b5131d82d2c1cb129f769a522aa,[USER] sei una merda assurda ti odio quando mamma torna a casa annullo il mio ordine ti odio crepa adesso,"[USER] Ciao, che succede? ^GD",1986362,Wed Oct 18 18:43:47 +0000 2017,,,,
684707,e02d32504fa213f29912bef02aadc918434f6ccef84cec0963700c2eabe9e0ee,[USER] Podia rolar um desconto de BF no Kindle Paperwhite 😍,[USER] Oi Dvd. Visite nossa página para verificar nossas promoções e faça festa! 🎉😁[URL] ^VL,684706,Thu Nov 23 12:32:43 +0000 2017,,,,
